main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime
3364,Julian St,3,North Dorchester,12:00,16:00,Odd,Blue Hill Avenue,Howard Street,0,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2013-05-28 19:53:48+00,,0,0,2024-09-12 04:31:41+00
3365,Columbia Rd,3,North Dorchester,08:00,12:00,Even,East Cottage Street,Hancock Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 19:55:09+00,,0,0,2024-09-12 04:31:41+00
3366,Columbia Rd,3,North Dorchester,08:00,12:00,Odd,East Cottage Street,Hancock Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 19:55:38+00,,0,0,2024-09-12 04:31:41+00
3367,Columbia Rd,3,North Dorchester,08:00,12:00,Even,Hancock Street,Quincy Street,0,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2013-05-28 19:56:22+00,,0,0,2024-09-12 04:31:41+00
3368,Columbia Rd,3,North Dorchester,08:00,12:00,Odd,Hancock Street,Quincy Street,0,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2013-05-28 19:56:51+00,,0,0,2024-09-12 04:31:41+00
3369,Columbia Rd,3,North Dorchester,08:00,12:00,Even,Quincy Street,Washington Street,0,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-05-28 19:57:40+00,,0,0,2024-09-12 04:31:41+00
3370,Columbia Rd,3,North Dorchester,08:00,12:00,Even,Quincy Street,Washington Street,0,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-05-28 19:59:50+00,,0,0,2024-09-12 04:31:41+00
3371,Columbia Rd,3,North Dorchester,08:00,12:00,Odd,Quincy Street,Washington Street,0,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-05-28 20:00:24+00,,0,0,2024-09-12 04:31:41+00
3372,Columbia Rd,3,North Dorchester,08:00,12:00,Even,Washington Street,Blue Hill Avenue,0,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2013-05-28 20:01:35+00,,0,0,2024-09-12 04:31:41+00
3373,Columbia Rd,3,North Dorchester,08:00,12:00,Odd,Washington Street,Blue Hill Avenue,0,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2013-05-28 20:02:09+00,,0,0,2024-09-12 04:31:41+00
3374,Humphreys St,3,North Dorchester,08:00,12:00,Even,Dudley Street,East Cottage,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:03:31+00,,0,0,2024-09-12 04:31:41+00
3375,Humphreys St,3,North Dorchester,08:00,12:00,Odd,Dudley Street,East Cottage Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:04:08+00,,0,0,2024-09-12 04:31:41+00
3376,Quincefield St,3,North Dorchester,08:00,12:00,Even,Humphreys Street,Wendover Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:04:55+00,,0,0,2024-09-12 04:31:41+00
3377,Quincefield St,3,North Dorchester,08:00,12:00,Odd,Humphreys Street,Wendover Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:05:26+00,,0,0,2024-09-12 04:31:41+00
3378,Wendover St,3,North Dorchester,08:00,12:00,Even,Humphreys Street,Dudley Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:06:14+00,,0,0,2024-09-12 04:31:41+00
3379,Wendover St,3,North Dorchester,08:00,12:00,Odd,Humphreys Street,Dudley Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:06:47+00,,0,0,2024-09-12 04:31:41+00
3380,Georgia St,10,Roxbury,12:00,16:00,Even,Blue Hill Avenue,Elm Hill Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:08:25+00,,0,0,2024-09-12 04:31:41+00
3381,Georgia St,10,Roxbury,12:00,16:00,Odd,Blue Hill Avenue,Elm Hill Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:09:09+00,,0,0,2024-09-12 04:31:41+00
3382,Nazing St,10,Roxbury,12:00,16:00,Even,Blue Hill Avenue,Maple Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:09:42+00,,0,0,2024-09-12 04:31:41+00
3383,Nazing St,10,Roxbury,12:00,16:00,Odd,Blue Hill Avenue,Maple Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:10:15+00,,0,0,2024-09-12 04:31:41+00
3384,Schulyer St,10,Roxbury,12:00,16:00,Even,Blue Hill Avenue,Elm Hill Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:10:58+00,,0,0,2024-09-12 04:31:41+00
3385,Schulyer St,10,Roxbury,12:00,16:00,Odd,Blue Hill Avenue,Elm Hill Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:11:30+00,,0,0,2024-09-12 04:31:41+00
3386,Wayne St,10,Roxbury,12:00,16:00,Even,Blue Hill Avenue,Maple Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:12:30+00,,0,0,2024-09-12 04:31:41+00
3387,Wayne St,10,Roxbury,12:00,16:00,Odd,Blue Hill Avenue,Maple Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:13:00+00,,0,0,2024-09-12 04:31:41+00
3388,Maple St,10,Roxbury,12:00,16:00,Even,Georgia Street,Seaver Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:13:33+00,,0,0,2024-09-12 04:31:41+00
3389,Maple St,10,Roxbury,12:00,16:00,Odd,Georgia Street,Seaver Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:14:08+00,,0,0,2024-09-12 04:31:41+00
3390,Sonoma St,10,Roxbury,12:00,16:00,Even,Maple Street,Elm Hill Street,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:14:44+00,,0,0,2024-09-12 04:31:41+00
3391,Sonoma St,10,Roxbury,12:00,16:00,Odd,Maple Street,Elm Hill Street,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:15:13+00,,0,0,2024-09-12 04:31:41+00
3392,Cheney St,10,Roxbury,12:00,16:00,Even,Elm Hill Street,Blue Hill Avenue,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:15:57+00,,0,0,2024-09-12 04:31:41+00
3393,Cheney St,10,Roxbury,12:00,16:00,Odd,Elm Hill Avenue,Blue Hill Avenue,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:16:30+00,,0,0,2024-09-12 04:31:41+00
3394,Hudson St,1T,Chinatown,12:00,16:00,Even,Kneeland Street,Harrison Avenue,0,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-05-28 20:25:20+00,,0,0,2024-09-12 04:31:41+00
3395,Hudson St,1T,Chinatown,12:00,16:00,Odd,Kneeland Street,Harrison Avenue,0,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-05-28 20:25:49+00,,0,0,2024-09-12 04:31:41+00
3400,Johnny Court,1T,Chinatown,12:00,16:00,Even,Harrison Avenue,Maple Place,0,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-05-28 20:28:50+00,,0,0,2024-09-12 04:31:41+00
3401,Harvard St,1C,Charlestown,12:00,16:00,Even,Hudson St,Tyler St,0,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2017-08-15 12:36:29+00,,0,0,2024-09-12 04:31:41+00
3402,Commonwealth Ave,4,Allston/Brighton,08:00,12:00,Odd,Chestnut Hill Ave,Colburne Street,0,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-05-28 20:35:55+00,,0,0,2024-09-12 04:31:41+00
3403,Cresthill Rd,4,Allston/Brighton,08:00,12:00,Even,Parsons St,Parson St,0,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2013-05-28 20:36:49+00,,0,0,2024-09-12 04:31:41+00
3404,Cresthill Rd,4,Allston/Brighton,08:00,12:00,Odd,Parsons St,Parsons St,0,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2013-05-28 20:37:17+00,,0,0,2024-09-12 04:31:41+00
3405,Rogers Park Ave,4,Allston/Brighton,08:00,12:00,Even,Foster St,Lake St,0,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:38:23+00,,0,0,2024-09-12 04:31:41+00
3406,Rogers Park Ave,4,Allston/Brighton,08:00,12:00,Odd,Foster St,Lake St,0,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2013-05-28 20:39:01+00,,0,0,2024-09-12 04:31:41+00
3407,Naples St,4,Allston/Brighton,08:00,12:00,Even,Commonwealth Ave,Brookline line,0,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-05-28 20:39:47+00,,0,0,2024-09-12 04:31:41+00
3408,Naples St,4,Allston/Brighton,08:00,12:00,Odd,Commonwealth Ave,Brookline line,0,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-05-29 13:23:04+00,,0,0,2024-09-12 04:31:41+00
3410,Harvard Ave,4,Allston/Brighton,05:00,07:00,Odd,Brainerd Road,Cambridge St,0,,f,t,t,t,t,t,f,f,t,f,f,f,f,f,f,f,2013-09-27 17:49:38+00,,0,0,2024-09-12 04:31:41+00
3411,Harvard Ave,4,Allston/Brighton,05:00,07:00,Even,Brainerd Road,Cambridge St,0,,f,t,t,t,t,t,f,t,f,f,f,f,f,f,f,f,2013-09-27 17:50:42+00,,0,0,2024-09-12 04:31:41+00
3412,Perry St,1S,South End,12:00,16:00,Odd,Washington St,Harrison Ave,0.07140151515,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2023-03-28 13:54:51+00,,0,377,2024-09-12 04:31:41+00
3413,Hyde Park Ave,10,Roxbury,00:00,07:00,Odd,Washington St,Dead End,0,,f,t,t,t,t,t,f,f,f,f,f,t,f,f,t,f,2013-09-27 18:34:48+00,,0,0,2024-09-12 04:31:41+00
3414,Hyde Park Ave,10,Roxbury,00:00,07:00,Even,Washington St,Dead end,0,,f,t,t,t,t,t,f,t,f,f,f,f,f,f,t,f,2013-12-02 21:31:16+00,,0,0,2024-09-12 04:31:41+00
3415,Normandy St,3,North Dorchester,08:00,12:00,Odd,Seaver St,Columbia Rd,0.09659,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:08:03+00,NORMA1,830,1340,2024-09-12 04:31:41+00
3416,Normandy St,3,North Dorchester,08:00,12:00,Even,Seaver St,Columbia Rd,0.09659,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:08:28+00,NORMA1,830,1340,2024-09-12 04:31:41+00
3417,Iowa St,3,North Dorchester,12:00,16:00,Odd,Westville St,Dakota St,0.063446969,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:12:49+00,IOWA 1,0,335,2024-09-12 04:31:41+00
3418,Iowa St,3,North Dorchester,12:00,16:00,Even,Westville St,Dakota St,0.063446969,,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:14:14+00,IOWA 1,0,335,2024-09-12 04:31:41+00
3419,Louis D Brown Way,3,North Dorchester,12:00,04:00,Odd,Westville St,Corona St,0.054924242,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:16:18+00,LOUIS3,0,291,2024-09-12 04:31:41+00
3420,Louis D Brown Way,3,North Dorchester,12:00,16:00,Even,Westville St,Corona St,0.054924242,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-04-02 18:25:51+00,LOUIS3,0,291,2024-09-12 04:31:41+00
3421,Westville Ter,3,North Dorchester,12:00,16:00,Odd,Westville St,Dead End,0.0395833,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:21:19+00,WESTV3,0,209,2024-09-12 04:31:41+00
3422,Westville Ter,3,North Dorchester,12:00,16:00,Even,Westville St,Dead End,0.0395833,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:22:23+00,WESTV3,0,209,2024-09-12 04:31:41+00
3423,Dakota St,3,North Dorchester,12:00,16:00,Odd,Geneva Ave,Washington St,0.3714,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:24:16+00,DAKOT1,0,1961,2024-09-12 04:31:41+00
3424,Dakota St,3,North Dorchester,12:00,16:00,Even,Geneva Ave,Washington St,0.3714,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:25:02+00,DAKOT1,0,1961,2024-09-12 04:31:41+00
3425,Boyd St,3,North Dorchester,12:00,16:00,Odd,Westville St,Dakota St,0.063,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:26:15+00,BOYD 1,0,333,2024-09-12 04:31:41+00
3426,Boyd St,3,North Dorchester,12:00,16:00,Even,Westville St,Dakota St,0.063,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:27:01+00,BOYD 1,0,333,2024-09-12 04:31:41+00
3427,Holiday St,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Bowdoin St,0.124053,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:32:06+00,HOLID1,0,655,2024-09-12 04:31:41+00
3428,Holiday St,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Bowdoin St,0.124053,,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:32:45+00,HOLID1,0,655,2024-09-12 04:31:41+00
3429,Corona St,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Bowdoin St,0.1975379,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:34:48+00,CORON1,0,1043,2024-09-12 04:31:41+00
3430,Corona St,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Bowdoin St,0.1975379,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:35:50+00,CORON1,0,1043,2024-09-12 04:31:41+00
3431,Homes Ave,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Bowdoin St,0.073864,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:37:40+00,HOMES1,0,390,2024-09-12 04:31:41+00
3432,Homes Ave,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Bowdoin St,0.0738687,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:38:20+00,HOMES1,0,390,2024-09-12 04:31:41+00
3433,Oakley St,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Bowdoin St,0.073864,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:41:26+00,OAKLE1,0,883,2024-09-12 04:31:41+00
3434,Oakley St,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Bowdoin St,0.073864,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-03-31 18:42:18+00,OAKLE1,0,883,2024-09-12 04:31:41+00
3435,Chelsea St,1A,,08:00,12:00,Odd,Warren St,Constitition Rd,0.1541666,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-03-31 18:53:10+00,CHELS2,558,1372,2024-09-12 04:31:41+00
3436,Claymoss Rd,4,Allston/Brighton,08:00,12:00,Odd,Commonwealth Ave,Monastery Rd,0.23352272727,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-03-31 23:33:59+00,CLAYM2,0,1233,2024-09-12 04:31:41+00
3437,Claymoss Rd,4,Allston/Brighton,08:00,12:00,Even,Commonwealth Ave,Monastery Rd,0.23352272727,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2014-03-31 23:34:49+00,CLAYM2,0,1233,2024-09-12 04:31:41+00
3438,Chestnut Hill Ave,4,Allston/Brighton,08:00,12:00,Odd,Commonwealth Ave,Washington St,0.84299242424,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2014-03-31 23:37:44+00,CHEST6,4451,5682,2024-09-12 04:31:41+00
3439,Chestnut Hill Ave,4,Allston/Brighton,08:00,12:00,Even,Commonwealth Ave,Washington St,0.84299242424,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2014-03-31 23:38:41+00,CHEST6,4451,5682,2024-09-12 04:31:41+00
3440,Melbourne St,7,South Dorchester,08:00,12:00,Odd,Centre St,Welles Ave,0.1668560606,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-03-31 23:40:33+00,MELBO1,0,881,2024-09-12 04:31:41+00
3441,Melbourne St,7,South Dorchester,08:00,12:00,Even,Centre St,Welles Ave,0.1668560606,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2014-03-31 23:41:23+00,MELBO1,0,881,2024-09-12 04:31:41+00
3442,Commonwealth Ave,M,Multiple,05:00,07:00,Even Side Median,Arlington St,Chestnut Hill Ave,4.7643939,,f,t,t,t,t,t,f,f,f,f,t,f,f,f,t,f,2017-08-15 12:30:47+00,COMMO1,0,25156,2024-09-12 04:31:41+00
3443,Hadley St,1A,,08:00,12:00,Odd,Parker St,Somerville Town Line,0.0242424,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 18:26:30+00,HADLE1,0,128,2024-09-12 04:31:41+00
3444,Bunker Hill St,1C,Charlestown,08:00,12:00,Even,Lowney Way,Moulton St,0.0689394,,f,t,t,t,t,t,f,f,f,f,t,f,f,f,f,f,2014-04-01 13:13:33+00,BUNKE1,0,364,2024-09-12 04:31:41+00
3445,Woodside Ave,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Forest Hills St,0.0856061,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-01 13:54:29+00,WOODS1,0,452,2024-09-12 04:31:41+00
3446,Woodside Ave,2,Jamaica Plain,08:00,12:00,Even,Washington St,Forest Hills St,0.0856061,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-01 13:55:13+00,WOODS1,0,452,2024-09-12 04:31:41+00
3447,Green St,2,Jamaica Plain,08:00,12:00,Odd,Centre St,Amory St,0.41098485,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2014-04-01 13:57:13+00,GREEN2,0,2170,2024-09-12 04:31:41+00
3448,Green St,2,Jamaica Plain,08:00,12:00,Even,Centre St,Amory St,0.41098485,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2014-04-01 13:57:49+00,GREEN2,0,2170,2024-09-12 04:31:41+00
3449,Greenley Pl,2,Jamaica Plain,08:00,12:00,Odd,Green St,Dead End,0.06761364,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2014-04-01 13:59:27+00,GREEN10,0,357,2024-09-12 04:31:41+00
3450,Greenley Pl,2,Jamaica Plain,08:00,12:00,Even,Green St,Dead End,0.06761364,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2014-04-01 13:59:57+00,GREEN10,0,357,2024-09-12 04:31:41+00
3451,Union Ave,2,Jamaica Plain,08:00,12:00,Odd,Green St,Dead End,0.1507576,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2014-04-01 14:01:32+00,UNION1,0,796,2024-09-12 04:31:41+00
3452,Union Ave,2,Jamaica Plain,08:00,12:00,Even,Green St,Dead End,0.1507576,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2014-04-01 14:02:07+00,UNION1,0,796,2024-09-12 04:31:41+00
3453,Nonquit St,3,North Dorchester,12:00,16:00,Odd,Dudley St,Dead End,0.07272727,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-01 14:04:03+00,NONQU1,0,384,2024-09-12 04:31:41+00
3454,Jerome St,3,North Dorchester,08:00,12:00,Odd,Hancock St,Cushing Ave,0.06553,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 12:23:52+00,JEROM1,0,346,2024-09-12 04:31:41+00
3455,Jerome St,3,North Dorchester,08:00,12:00,Even,Hancock St,Cushing Ave,0.06553,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 12:23:45+00,JEROM1,0,346,2024-09-12 04:31:41+00
3456,Shirley St,3,North Dorchester,08:00,12:00,Odd,Dudley St,Massachusetts Ave,0.42708,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 12:26:22+00,SHIRL1,0,2255,2024-09-12 04:31:41+00
3457,Shirley St,3,North Dorchester,08:00,12:00,Even,Dudley St,Massachusetts Ave,0.42708,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 12:26:58+00,SHIRL1,0,2255,2024-09-12 04:31:41+00
3458,Norfolk Ave,3,North Dorchester,08:00,12:00,Odd,Magazine St,East Cottage St,0.469886,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 12:35:40+00,NORFO1,1296,3777,2024-09-12 04:31:41+00
3459,Norfolk Ave,3,North Dorchester,08:00,12:00,Even,Magazine St,East Cottage St,0.469886,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 12:36:40+00,NORFO1,1296,3777,2024-09-12 04:31:41+00
3460,Magazine St,3,North Dorchester,08:00,12:00,Odd,Dudley St,Massachusetts Ave,0.411932,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 12:38:13+00,MAGAZ1,0,2175,2024-09-12 04:31:41+00
3461,Magazine St,3,North Dorchester,08:00,12:00,Even,Dudley St,Massachusetts Ave,0.411932,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 12:38:51+00,MAGAZ1,0,2175,2024-09-12 04:31:41+00
3462,Virginia St,3,North Dorchester,12:00,16:00,Odd,Bird St,Dudley St,0.257576,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 14:15:50+00,VIRGI2,0,1361,2024-09-12 04:31:41+00
3463,Virginia St,3,North Dorchester,12:00,16:00,Even,Bird St,Dudley St,0.257576,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 14:16:37+00,VIRGI2,0,1361,2024-09-12 04:31:41+00
3464,Sayward St,3,North Dorchester,12:00,16:00,Odd,Bird St,Columbia Rd,0.082197,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 14:18:07+00,SAYWA1,0,434,2024-09-12 04:31:41+00
3465,Sayward St,3,North Dorchester,12:00,16:00,Even,Bird St,Columbia Rd,0.082197,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 14:18:43+00,SAYWA1,0,434,2024-09-12 04:31:41+00
3466,Glendale St,3,North Dorchester,08:00,12:00,Odd,Hancock St,Columbia Rd,0.1833333,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 14:47:51+00,GLEND1,0,968,2024-09-12 04:31:41+00
3467,Glendale St,3,North Dorchester,08:00,12:00,Even,Hancock St,Columbia Rd,0.1833333,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 14:48:26+00,GLEND1,0,968,2024-09-12 04:31:41+00
3468,Bodwell St,3,North Dorchester,12:00,16:00,Odd,Columbia Rd,Bird St,0.11553,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 14:49:37+00,BODWE1,0,610,2024-09-12 04:31:41+00
3469,Bodwell St,3,North Dorchester,12:00,16:00,Even,Columbia Rd,Bird St,0.11553,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 14:50:07+00,BODWE1,0,610,2024-09-12 04:31:41+00
3470,Baker Ave,3,North Dorchester,12:00,16:00,Odd,Quincy St,Bodwell St,0.09811,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:02:44+00,BAKER1,0,518,2024-09-12 04:31:41+00
3471,Baker Ave,3,North Dorchester,12:00,16:00,Even,Quincy St,Bodwell St,0.09811,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:03:29+00,BAKER1,0,518,2024-09-12 04:31:41+00
3472,Drayton Ave,3,North Dorchester,12:00,16:00,Odd,Quincy St,Bodwell St,0.0839,,f,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:19:53+00,DRAYT1,0,443,2024-09-12 04:31:41+00
3473,Drayton Ave,3,North Dorchester,12:00,16:00,Even,Quincy St,Bodwell St,0.0839,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:20:25+00,DRAYT1,0,443,2024-09-12 04:31:41+00
3474,Davern Ave,3,North Dorchester,12:00,16:00,Odd,Virginia St,Columbia Rd,0.0742424,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:22:42+00,DAVER1,0,392,2024-09-12 04:31:41+00
3475,Davern Ave,3,North Dorchester,12:00,16:00,Even,Virginia St,Columbia Rd,0.0742424,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:23:11+00,DAVER1,0,392,2024-09-12 04:31:41+00
3476,Cedar Pl,3,North Dorchester,12:00,16:00,Odd,Bird St,Dead End,0.0520833,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:25:42+00,CEDAR2,0,275,2024-09-12 04:31:41+00
3477,Cedar Pl,3,North Dorchester,12:00,16:00,Even,Bird St,Dead End,0.0520833,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:26:11+00,CEDAR2,0,275,2024-09-12 04:31:41+00
3478,Monadnock St,3,North Dorchester,12:00,16:00,Odd,Bird St,Dudley St,0.276515,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:27:43+00,MONAD1,0,1460,2024-09-12 04:31:41+00
3479,Monadnock St,3,North Dorchester,12:00,16:00,Even,Bird St,Dudley St,0.276515,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:28:17+00,MONAD1,0,1460,2024-09-12 04:31:41+00
3480,Rowell St,3,North Dorchester,08:00,12:00,Odd,Hancock St,Cushing Ave,0.1162879,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 15:38:01+00,ROWEL1,0,614,2024-09-12 04:31:41+00
3481,Rowell St,3,North Dorchester,08:00,12:00,Even,Hancock St,Cushing Ave,0.1162879,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 15:38:35+00,ROWEL1,0,614,2024-09-12 04:31:41+00
3482,Payson Ave,3,North Dorchester,08:00,12:00,Odd,Hancock St,Glendale St,0.14053,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:40:06+00,PAYSO1,0,742,2024-09-12 04:31:41+00
3483,Payson Ave,3,North Dorchester,08:00,12:00,Even,Hancock St,Glendale St,0.14053,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 15:40:37+00,PAYSO1,0,742,2024-09-12 04:31:41+00
